model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Collaborative Filtering,2379,80,0.0125,0.25,0.16929380759878143,4,80
Collaborative Filtering,1372,5,0.2,0.16666666666666666,0.5,6,80
Collaborative Filtering,1372,10,0.1,0.16666666666666666,0.5,6,80
Collaborative Filtering,1372,20,0.1,0.3333333333333333,0.4676164214719373,6,80
Collaborative Filtering,1372,40,0.05,0.3333333333333333,0.4676164214719373,6,80
Collaborative Filtering,1372,80,0.05,0.6666666666666666,0.42669498228602676,6,80
Collaborative Filtering,4871,5,0.0,0.0,0.0,1,80
Collaborative Filtering,4871,10,0.0,0.0,0.0,1,80
Collaborative Filtering,4871,20,0.0,0.0,0.0,1,80
Collaborative Filtering,4871,40,0.0,0.0,0.0,1,80
Collaborative Filtering,4871,80,0.0,0.0,0.0,1,80
Collaborative Filtering,85,5,0.2,0.3333333333333333,1.0,3,80
Collaborative Filtering,85,10,0.1,0.3333333333333333,1.0,3,80
Collaborative Filtering,85,20,0.05,0.3333333333333333,1.0,3,80
Collaborative Filtering,85,40,0.025,0.3333333333333333,1.0,3,80
Collaborative Filtering,85,80,0.0125,0.3333333333333333,1.0,3,80
Collaborative Filtering,3929,5,0.4,0.06451612903225806,0.8772153153380493,31,80
Collaborative Filtering,3929,10,0.4,0.12903225806451613,0.8276904491046954,31,80
Collaborative Filtering,3929,20,0.25,0.16129032258064516,0.8004281049621085,31,80
Collaborative Filtering,3929,40,0.175,0.22580645161290322,0.7663865184421814,31,80
Collaborative Filtering,3929,80,0.15,0.3870967741935484,0.7162230529383826,31,80
Collaborative Filtering,1023,5,0.0,0.0,0.0,7,80
Collaborative Filtering,1023,10,0.0,0.0,0.0,7,80
Collaborative Filtering,1023,20,0.0,0.0,0.0,7,80
Collaborative Filtering,1023,40,0.0,0.0,0.0,7,80
Collaborative Filtering,1023,80,0.0125,0.14285714285714285,0.15909880786929415,7,80
Collaborative Filtering,4821,5,0.2,0.037037037037037035,0.38685280723454163,27,80
Collaborative Filtering,4821,10,0.2,0.07407407407407407,0.430624116386567,27,80
Collaborative Filtering,4821,20,0.15,0.1111111111111111,0.44969840381833664,27,80
Collaborative Filtering,4821,40,0.125,0.18518518518518517,0.458909942338874,27,80
Collaborative Filtering,4821,80,0.0625,0.18518518518518517,0.458909942338874,27,80
Collaborative Filtering,677,5,0.0,0.0,0.0,32,80
Collaborative Filtering,677,10,0.0,0.0,0.0,32,80
Collaborative Filtering,677,20,0.1,0.0625,0.2814642757307446,32,80
Collaborative Filtering,677,40,0.075,0.09375,0.3141156476847789,32,80
Collaborative Filtering,677,80,0.05,0.125,0.32712734763106127,32,80
Collaborative Filtering,5904,5,0.0,0.0,0.0,2,80
Collaborative Filtering,5904,10,0.0,0.0,0.0,2,80
Collaborative Filtering,5904,20,0.0,0.0,0.0,2,80
Collaborative Filtering,5904,40,0.025,0.5,0.20801459767650948,2,80
Collaborative Filtering,5904,80,0.0125,0.5,0.20801459767650948,2,80
Collaborative Filtering,5821,5,0.2,0.09090909090909091,0.6309297535714575,11,80
Collaborative Filtering,5821,10,0.3,0.2727272727272727,0.6045093387918965,11,80
Collaborative Filtering,5821,20,0.15,0.2727272727272727,0.6045093387918965,11,80
Collaborative Filtering,5821,40,0.1,0.36363636363636365,0.5869384411434915,11,80
Collaborative Filtering,5821,80,0.0625,0.45454545454545453,0.5675835289529502,11,80
Collaborative Filtering,1449,5,0.6,0.039473684210526314,0.9674679834891693,76,80
Collaborative Filtering,1449,10,0.6,0.07894736842105263,0.9199753853803092,76,80
Collaborative Filtering,1449,20,0.55,0.14473684210526316,0.8801902839808393,76,80
Collaborative Filtering,1449,40,0.425,0.2236842105263158,0.8623933836819926,76,80
Collaborative Filtering,1449,80,0.375,0.39473684210526316,0.8397336698236674,76,80
Collaborative Filtering,1658,5,0.0,0.0,0.0,55,80
Collaborative Filtering,1658,10,0.2,0.03636363636363636,0.39780880120575696,55,80
Collaborative Filtering,1658,20,0.3,0.10909090909090909,0.48927466273453935,55,80
Collaborative Filtering,1658,40,0.325,0.23636363636363636,0.5746331183366749,55,80
Collaborative Filtering,1658,80,0.225,0.32727272727272727,0.5946873575754597,55,80
Collaborative Filtering,1696,5,0.4,0.08333333333333333,0.9197207891481876,24,80
Collaborative Filtering,1696,10,0.4,0.16666666666666666,0.8374713958478633,24,80
Collaborative Filtering,1696,20,0.2,0.16666666666666666,0.8374713958478633,24,80
Collaborative Filtering,1696,40,0.15,0.25,0.7746433983383294,24,80
Collaborative Filtering,1696,80,0.1375,0.4583333333333333,0.7129550334534883,24,80
Collaborative Filtering,1670,5,0.2,0.14285714285714285,1.0,7,80
Collaborative Filtering,1670,10,0.1,0.14285714285714285,1.0,7,80
Collaborative Filtering,1670,20,0.05,0.14285714285714285,1.0,7,80
Collaborative Filtering,1670,40,0.025,0.14285714285714285,1.0,7,80
Collaborative Filtering,1670,80,0.0375,0.42857142857142855,0.6397869580706615,7,80
Collaborative Filtering,5207,5,0.0,0.0,0.0,3,80
Collaborative Filtering,5207,10,0.0,0.0,0.0,3,80
Collaborative Filtering,5207,20,0.0,0.0,0.0,3,80
Collaborative Filtering,5207,40,0.0,0.0,0.0,3,80
Collaborative Filtering,5207,80,0.0,0.0,0.0,3,80
Collaborative Filtering,4330,5,0.0,0.0,0.0,8,80
Collaborative Filtering,4330,10,0.0,0.0,0.0,8,80
Collaborative Filtering,4330,20,0.0,0.0,0.0,8,80
Collaborative Filtering,4330,40,0.05,0.25,0.25930841908641045,8,80
Collaborative Filtering,4330,80,0.025,0.25,0.25930841908641045,8,80
Collaborative Filtering,1617,5,0.4,0.15384615384615385,0.9197207891481876,13,80
Collaborative Filtering,1617,10,0.3,0.23076923076923078,0.86034433104172,13,80
Collaborative Filtering,1617,20,0.25,0.38461538461538464,0.7962413917556286,13,80
Collaborative Filtering,1617,40,0.125,0.38461538461538464,0.7962413917556286,13,80
Collaborative Filtering,1617,80,0.1,0.6153846153846154,0.7266579440060419,13,80
Collaborative Filtering,1098,5,0.0,0.0,0.0,5,80
Collaborative Filtering,1098,10,0.1,0.2,0.2890648263178879,5,80
Collaborative Filtering,1098,20,0.1,0.4,0.3341792311619776,5,80
Collaborative Filtering,1098,40,0.05,0.4,0.3341792311619776,5,80
Collaborative Filtering,1098,80,0.025,0.4,0.3341792311619776,5,80
Collaborative Filtering,3518,5,0.4,0.03571428571428571,0.8772153153380493,56,80
Collaborative Filtering,3518,10,0.4,0.07142857142857142,0.7888688323685816,56,80
Collaborative Filtering,3518,20,0.25,0.08928571428571429,0.7744455062888256,56,80
Collaborative Filtering,3518,40,0.225,0.16071428571428573,0.7284113107997116,56,80
Collaborative Filtering,3518,80,0.1375,0.19642857142857142,0.7097236802786424,56,80
Collaborative Filtering,3105,5,0.2,0.1,1.0,10,80
Collaborative Filtering,3105,10,0.3,0.3,0.7777061538487877,10,80
Collaborative Filtering,3105,20,0.2,0.4,0.7445473467573298,10,80
Collaborative Filtering,3105,40,0.125,0.5,0.7119637132959115,10,80
Collaborative Filtering,3105,80,0.075,0.6,0.6835084420947596,10,80
Collaborative Filtering,4638,5,0.0,0.0,0.0,2,80
Collaborative Filtering,4638,10,0.0,0.0,0.0,2,80
Collaborative Filtering,4638,20,0.0,0.0,0.0,2,80
Collaborative Filtering,4638,40,0.0,0.0,0.0,2,80
Collaborative Filtering,4638,80,0.0125,0.5,0.18003132665669264,2,80
Collaborative Filtering,4573,5,0.0,0.0,0.0,21,80
Collaborative Filtering,4573,10,0.0,0.0,0.0,21,80
Collaborative Filtering,4573,20,0.0,0.0,0.0,21,80
Collaborative Filtering,4573,40,0.025,0.047619047619047616,0.1905514124267734,21,80
Collaborative Filtering,4573,80,0.05,0.19047619047619047,0.26944566052532953,21,80
Collaborative Filtering,38,5,0.2,0.08333333333333333,0.43067655807339306,12,80
Collaborative Filtering,38,10,0.1,0.08333333333333333,0.43067655807339306,12,80
Collaborative Filtering,38,20,0.05,0.08333333333333333,0.43067655807339306,12,80
Collaborative Filtering,38,40,0.025,0.08333333333333333,0.43067655807339306,12,80
Collaborative Filtering,38,80,0.05,0.3333333333333333,0.3615501175073031,12,80
Collaborative Filtering,1499,5,0.4,0.1,0.9197207891481876,20,80
Collaborative Filtering,1499,10,0.2,0.1,0.9197207891481876,20,80
Collaborative Filtering,1499,20,0.2,0.2,0.7767830901737743,20,80
Collaborative Filtering,1499,40,0.2,0.4,0.7058311656436385,20,80
Collaborative Filtering,1499,80,0.1,0.4,0.7058311656436385,20,80
Collaborative Filtering,3649,5,0.0,0.0,0.0,6,80
Collaborative Filtering,3649,10,0.0,0.0,0.0,6,80
Collaborative Filtering,3649,20,0.0,0.0,0.0,6,80
Collaborative Filtering,3649,40,0.0,0.0,0.0,6,80
Collaborative Filtering,3649,80,0.0125,0.16666666666666666,0.16999161628691403,6,80
Collaborative Filtering,1455,5,0.4,0.2222222222222222,1.0,9,80
Collaborative Filtering,1455,10,0.2,0.2222222222222222,1.0,9,80
Collaborative Filtering,1455,20,0.15,0.3333333333333333,0.8962626271568189,9,80
Collaborative Filtering,1455,40,0.1,0.4444444444444444,0.825934696547684,9,80
Collaborative Filtering,1455,80,0.0625,0.5555555555555556,0.7725377779502183,9,80
Collaborative Filtering,2458,5,0.2,0.05,0.43067655807339306,20,80
Collaborative Filtering,2458,10,0.1,0.05,0.43067655807339306,20,80
Collaborative Filtering,2458,20,0.2,0.2,0.4824377880955954,20,80
Collaborative Filtering,2458,40,0.125,0.25,0.4896897743615037,20,80
Collaborative Filtering,2458,80,0.0625,0.25,0.4896897743615037,20,80
Collaborative Filtering,692,5,1.0,0.04854368932038835,1.0,103,80
Collaborative Filtering,692,10,0.9,0.08737864077669903,0.9937947856332163,103,80
Collaborative Filtering,692,20,0.9,0.17475728155339806,0.9866598245986157,103,80
Collaborative Filtering,692,40,0.65,0.2524271844660194,0.9702534496752457,103,80
Collaborative Filtering,692,80,0.4875,0.3786407766990291,0.9468964360021822,103,80
Collaborative Filtering,2197,5,0.0,0.0,0.0,9,80
Collaborative Filtering,2197,10,0.0,0.0,0.0,9,80
Collaborative Filtering,2197,20,0.1,0.2222222222222222,0.3102267425692945,9,80
Collaborative Filtering,2197,40,0.05,0.2222222222222222,0.3102267425692945,9,80
Collaborative Filtering,2197,80,0.0375,0.3333333333333333,0.3159457520791583,9,80
Collaborative Filtering,3494,5,0.2,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,3494,10,0.1,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,3494,20,0.1,0.3333333333333333,0.37679308663404665,6,80
Collaborative Filtering,3494,40,0.1,0.6666666666666666,0.400338244012571,6,80
Collaborative Filtering,3494,80,0.05,0.6666666666666666,0.400338244012571,6,80
Collaborative Filtering,707,5,0.0,0.0,0.0,7,80
Collaborative Filtering,707,10,0.0,0.0,0.0,7,80
Collaborative Filtering,707,20,0.05,0.14285714285714285,0.227670248696953,7,80
Collaborative Filtering,707,40,0.05,0.2857142857142857,0.27514059215107445,7,80
Collaborative Filtering,707,80,0.025,0.2857142857142857,0.27514059215107445,7,80
Collaborative Filtering,1221,5,0.6,0.07894736842105263,0.9674679834891693,38,80
Collaborative Filtering,1221,10,0.4,0.10526315789473684,0.9279611693743142,38,80
Collaborative Filtering,1221,20,0.3,0.15789473684210525,0.8831946704666824,38,80
Collaborative Filtering,1221,40,0.225,0.23684210526315788,0.8257859464753787,38,80
Collaborative Filtering,1221,80,0.15,0.3157894736842105,0.7898321962312129,38,80
Collaborative Filtering,5963,5,0.0,0.0,0.0,18,80
Collaborative Filtering,5963,10,0.2,0.1111111111111111,0.40298313359773236,18,80
Collaborative Filtering,5963,20,0.1,0.1111111111111111,0.40298313359773236,18,80
Collaborative Filtering,5963,40,0.075,0.16666666666666666,0.40502696711888375,18,80
Collaborative Filtering,5963,80,0.0375,0.16666666666666666,0.40502696711888375,18,80
Collaborative Filtering,2452,5,0.0,0.0,0.0,7,80
Collaborative Filtering,2452,10,0.0,0.0,0.0,7,80
Collaborative Filtering,2452,20,0.0,0.0,0.0,7,80
Collaborative Filtering,2452,40,0.05,0.2857142857142857,0.2730396896003212,7,80
Collaborative Filtering,2452,80,0.025,0.2857142857142857,0.2730396896003212,7,80
Collaborative Filtering,1407,5,0.6,0.13043478260869565,0.8854598815714874,23,80
Collaborative Filtering,1407,10,0.3,0.13043478260869565,0.8854598815714874,23,80
Collaborative Filtering,1407,20,0.2,0.17391304347826086,0.8454834542841898,23,80
Collaborative Filtering,1407,40,0.125,0.21739130434782608,0.8067067273237408,23,80
Collaborative Filtering,1407,80,0.075,0.2608695652173913,0.7745364179680123,23,80
Collaborative Filtering,4769,5,0.0,0.0,0.0,7,80
Collaborative Filtering,4769,10,0.0,0.0,0.0,7,80
Collaborative Filtering,4769,20,0.05,0.14285714285714285,0.26264953503719357,7,80
Collaborative Filtering,4769,40,0.025,0.14285714285714285,0.26264953503719357,7,80
Collaborative Filtering,4769,80,0.025,0.2857142857142857,0.26968258700878533,7,80
Collaborative Filtering,5208,5,0.6,0.2727272727272727,0.6182885020492784,11,80
Collaborative Filtering,5208,10,0.4,0.36363636363636365,0.6271823208439088,11,80
Collaborative Filtering,5208,20,0.25,0.45454545454545453,0.6339730860414478,11,80
Collaborative Filtering,5208,40,0.175,0.6363636363636364,0.6218359971285692,11,80
Collaborative Filtering,5208,80,0.0875,0.6363636363636364,0.6218359971285692,11,80
Collaborative Filtering,4603,5,0.0,0.0,0.0,8,80
Collaborative Filtering,4603,10,0.1,0.125,0.3010299956639812,8,80
Collaborative Filtering,4603,20,0.05,0.125,0.3010299956639812,8,80
Collaborative Filtering,4603,40,0.15,0.75,0.40174683821752966,8,80
Collaborative Filtering,4603,80,0.0875,0.875,0.4112843559169,8,80
Collaborative Filtering,1894,5,0.4,0.0625,0.8772153153380493,32,80
Collaborative Filtering,1894,10,0.2,0.0625,0.8772153153380493,32,80
Collaborative Filtering,1894,20,0.15,0.09375,0.7915017283213553,32,80
Collaborative Filtering,1894,40,0.15,0.1875,0.6896100594682667,32,80
Collaborative Filtering,1894,80,0.1125,0.28125,0.6542948997502964,32,80
Collaborative Filtering,1515,5,0.0,0.0,0.0,5,80
Collaborative Filtering,1515,10,0.0,0.0,0.0,5,80
Collaborative Filtering,1515,20,0.05,0.2,0.27894294565112987,5,80
Collaborative Filtering,1515,40,0.075,0.6,0.32000893698092453,5,80
Collaborative Filtering,1515,80,0.05,0.8,0.3281345460135478,5,80
Collaborative Filtering,4031,5,0.2,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,4031,10,0.1,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,4031,20,0.05,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,4031,40,0.025,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,4031,80,0.0125,0.16666666666666666,0.38685280723454163,6,80
Collaborative Filtering,507,5,0.2,0.16666666666666666,1.0,6,80
Collaborative Filtering,507,10,0.1,0.16666666666666666,1.0,6,80
Collaborative Filtering,507,20,0.05,0.16666666666666666,1.0,6,80
Collaborative Filtering,507,40,0.025,0.16666666666666666,1.0,6,80
Collaborative Filtering,507,80,0.0125,0.16666666666666666,1.0,6,80
Collaborative Filtering,3756,5,0.0,0.0,0.0,52,80
Collaborative Filtering,3756,10,0.4,0.07692307692307693,0.49954410894683854,52,80
Collaborative Filtering,3756,20,0.35,0.1346153846153846,0.5678610692813304,52,80
Collaborative Filtering,3756,40,0.325,0.25,0.6158814490441946,52,80
Collaborative Filtering,3756,80,0.25,0.38461538461538464,0.637556982907222,52,80
Collaborative Filtering,1567,5,0.0,0.0,0.0,9,80
Collaborative Filtering,1567,10,0.0,0.0,0.0,9,80
Collaborative Filtering,1567,20,0.0,0.0,0.0,9,80
Collaborative Filtering,1567,40,0.05,0.2222222222222222,0.23204753994286575,9,80
Collaborative Filtering,1567,80,0.025,0.2222222222222222,0.23204753994286575,9,80
Collaborative Filtering,3343,5,0.0,0.0,0.0,6,80
Collaborative Filtering,3343,10,0.0,0.0,0.0,6,80
Collaborative Filtering,3343,20,0.0,0.0,0.0,6,80
Collaborative Filtering,3343,40,0.025,0.16666666666666666,0.18920035951687003,6,80
Collaborative Filtering,3343,80,0.0125,0.16666666666666666,0.18920035951687003,6,80
Collaborative Filtering,94,5,0.0,0.0,0.0,4,80
Collaborative Filtering,94,10,0.0,0.0,0.0,4,80
Collaborative Filtering,94,20,0.05,0.25,0.27894294565112987,4,80
Collaborative Filtering,94,40,0.025,0.25,0.27894294565112987,4,80
Collaborative Filtering,94,80,0.025,0.5,0.27807842410504163,4,80
Collaborative Filtering,4648,5,0.0,0.0,0.0,6,80
Collaborative Filtering,4648,10,0.0,0.0,0.0,6,80
Collaborative Filtering,4648,20,0.0,0.0,0.0,6,80
Collaborative Filtering,4648,40,0.0,0.0,0.0,6,80
Collaborative Filtering,4648,80,0.025,0.3333333333333333,0.20381031191511234,6,80
Collaborative Filtering,2121,5,0.0,0.0,0.0,23,80
Collaborative Filtering,2121,10,0.0,0.0,0.0,23,80
Collaborative Filtering,2121,20,0.0,0.0,0.0,23,80
Collaborative Filtering,2121,40,0.05,0.08695652173913043,0.2433963377189092,23,80
Collaborative Filtering,2121,80,0.0375,0.13043478260869565,0.2607299874998253,23,80
Collaborative Filtering,2325,5,0.0,0.0,0.0,1,80
Collaborative Filtering,2325,10,0.0,0.0,0.0,1,80
Collaborative Filtering,2325,20,0.0,0.0,0.0,1,80
Collaborative Filtering,2325,40,0.0,0.0,0.0,1,80
Collaborative Filtering,2325,80,0.0,0.0,0.0,1,80
Collaborative Filtering,5398,5,0.0,0.0,0.0,2,80
Collaborative Filtering,5398,10,0.0,0.0,0.0,2,80
Collaborative Filtering,5398,20,0.0,0.0,0.0,2,80
Collaborative Filtering,5398,40,0.0,0.0,0.0,2,80
Collaborative Filtering,5398,80,0.0,0.0,0.0,2,80
Collaborative Filtering,3890,5,0.2,0.06666666666666667,0.38685280723454163,15,80
Collaborative Filtering,3890,10,0.2,0.13333333333333333,0.42177340954886444,15,80
Collaborative Filtering,3890,20,0.15,0.2,0.4401284469028708,15,80
Collaborative Filtering,3890,40,0.125,0.3333333333333333,0.44512641550390086,15,80
Collaborative Filtering,3890,80,0.0875,0.4666666666666667,0.4572719168899787,15,80
Collaborative Filtering,3026,5,0.2,0.043478260869565216,0.38685280723454163,23,80
Collaborative Filtering,3026,10,0.1,0.043478260869565216,0.38685280723454163,23,80
Collaborative Filtering,3026,20,0.1,0.08695652173913043,0.37906661463529034,23,80
Collaborative Filtering,3026,40,0.125,0.21739130434782608,0.4168710524017605,23,80
Collaborative Filtering,3026,80,0.075,0.2608695652173913,0.4240436279772009,23,80
Collaborative Filtering,1739,5,0.0,0.0,0.0,8,80
Collaborative Filtering,1739,10,0.0,0.0,0.0,8,80
Collaborative Filtering,1739,20,0.0,0.0,0.0,8,80
Collaborative Filtering,1739,40,0.025,0.125,0.21810429198553155,8,80
Collaborative Filtering,1739,80,0.0125,0.125,0.21810429198553155,8,80
Collaborative Filtering,2308,5,0.2,0.07692307692307693,1.0,13,80
Collaborative Filtering,2308,10,0.1,0.07692307692307693,1.0,13,80
Collaborative Filtering,2308,20,0.1,0.15384615384615385,0.7841802768331765,13,80
Collaborative Filtering,2308,40,0.075,0.23076923076923078,0.695817396259334,13,80
Collaborative Filtering,2308,80,0.0375,0.23076923076923078,0.695817396259334,13,80
Collaborative Filtering,1700,5,0.0,0.0,0.0,1,80
Collaborative Filtering,1700,10,0.0,0.0,0.0,1,80
Collaborative Filtering,1700,20,0.0,0.0,0.0,1,80
Collaborative Filtering,1700,40,0.025,1.0,0.19823986317056053,1,80
Collaborative Filtering,1700,80,0.0125,1.0,0.19823986317056053,1,80
Collaborative Filtering,5580,5,0.4,0.043478260869565216,0.5437713091520254,46,80
Collaborative Filtering,5580,10,0.3,0.06521739130434782,0.5726073975563163,46,80
Collaborative Filtering,5580,20,0.2,0.08695652173913043,0.573931339052582,46,80
Collaborative Filtering,5580,40,0.175,0.15217391304347827,0.5668939868394558,46,80
Collaborative Filtering,5580,80,0.125,0.21739130434782608,0.5681787259636798,46,80
Collaborative Filtering,2382,5,0.0,0.0,0.0,7,80
Collaborative Filtering,2382,10,0.1,0.14285714285714285,0.3010299956639812,7,80
Collaborative Filtering,2382,20,0.1,0.2857142857142857,0.3502714625447977,7,80
