model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Clustering-TMDB,2379,80,0.0,0.0,0.0,4,80
Clustering-TMDB,1372,5,0.0,0.0,0.0,6,80
Clustering-TMDB,1372,10,0.0,0.0,0.0,6,80
Clustering-TMDB,1372,20,0.0,0.0,0.0,6,80
Clustering-TMDB,1372,40,0.0,0.0,0.0,6,80
Clustering-TMDB,1372,80,0.0,0.0,0.0,6,80
Clustering-TMDB,4871,5,0.0,0.0,0.0,1,80
Clustering-TMDB,4871,10,0.0,0.0,0.0,1,80
Clustering-TMDB,4871,20,0.0,0.0,0.0,1,80
Clustering-TMDB,4871,40,0.0,0.0,0.0,1,80
Clustering-TMDB,4871,80,0.0,0.0,0.0,1,80
Clustering-TMDB,85,5,0.0,0.0,0.0,3,80
Clustering-TMDB,85,10,0.0,0.0,0.0,3,80
Clustering-TMDB,85,20,0.0,0.0,0.0,3,80
Clustering-TMDB,85,40,0.0,0.0,0.0,3,80
Clustering-TMDB,85,80,0.0,0.0,0.0,3,80
Clustering-TMDB,3929,5,0.0,0.0,0.0,31,77
Clustering-TMDB,3929,10,0.0,0.0,0.0,31,77
Clustering-TMDB,3929,20,0.05,0.03225806451612903,0.23981246656813146,31,77
Clustering-TMDB,3929,40,0.075,0.0967741935483871,0.29882486487270965,31,77
Clustering-TMDB,3929,80,0.05,0.12903225806451613,0.31340586499596,31,77
Clustering-TMDB,1023,5,0.0,0.0,0.0,7,80
Clustering-TMDB,1023,10,0.0,0.0,0.0,7,80
Clustering-TMDB,1023,20,0.0,0.0,0.0,7,80
Clustering-TMDB,1023,40,0.0,0.0,0.0,7,80
Clustering-TMDB,1023,80,0.0,0.0,0.0,7,80
Clustering-TMDB,4821,5,0.0,0.0,0.0,27,80
Clustering-TMDB,4821,10,0.0,0.0,0.0,27,80
Clustering-TMDB,4821,20,0.0,0.0,0.0,27,80
Clustering-TMDB,4821,40,0.0,0.0,0.0,27,80
Clustering-TMDB,4821,80,0.0125,0.037037037037037035,0.16999161628691403,27,80
Clustering-TMDB,677,5,0.0,0.0,0.0,32,80
Clustering-TMDB,677,10,0.0,0.0,0.0,32,80
Clustering-TMDB,677,20,0.0,0.0,0.0,32,80
Clustering-TMDB,677,40,0.025,0.03125,0.1949590218937863,32,80
Clustering-TMDB,677,80,0.05,0.125,0.27653966477836894,32,80
Clustering-TMDB,5904,5,0.0,0.0,0.0,2,63
Clustering-TMDB,5904,10,0.0,0.0,0.0,2,63
Clustering-TMDB,5904,20,0.0,0.0,0.0,2,63
Clustering-TMDB,5904,40,0.0,0.0,0.0,2,63
Clustering-TMDB,5904,80,0.0,0.0,0.0,2,63
Clustering-TMDB,5821,5,0.0,0.0,0.0,11,80
Clustering-TMDB,5821,10,0.0,0.0,0.0,11,80
Clustering-TMDB,5821,20,0.0,0.0,0.0,11,80
Clustering-TMDB,5821,40,0.0,0.0,0.0,11,80
Clustering-TMDB,5821,80,0.0,0.0,0.0,11,80
Clustering-TMDB,1449,5,0.0,0.0,0.0,76,80
Clustering-TMDB,1449,10,0.2,0.02631578947368421,0.38162168437253385,76,80
Clustering-TMDB,1449,20,0.1,0.02631578947368421,0.38162168437253385,76,80
Clustering-TMDB,1449,40,0.075,0.039473684210526314,0.38356833686099195,76,80
Clustering-TMDB,1449,80,0.05,0.05263157894736842,0.38600731799571364,76,80
Clustering-TMDB,1658,5,0.2,0.01818181818181818,1.0,55,80
Clustering-TMDB,1658,10,0.1,0.01818181818181818,1.0,55,80
Clustering-TMDB,1658,20,0.05,0.01818181818181818,1.0,55,80
Clustering-TMDB,1658,40,0.025,0.01818181818181818,1.0,55,80
Clustering-TMDB,1658,80,0.0125,0.01818181818181818,1.0,55,80
Clustering-TMDB,1696,5,0.0,0.0,0.0,24,80
Clustering-TMDB,1696,10,0.0,0.0,0.0,24,80
Clustering-TMDB,1696,20,0.0,0.0,0.0,24,80
Clustering-TMDB,1696,40,0.125,0.20833333333333334,0.3477445157156439,24,80
Clustering-TMDB,1696,80,0.0625,0.20833333333333334,0.3477445157156439,24,80
Clustering-TMDB,1670,5,0.0,0.0,0.0,7,80
Clustering-TMDB,1670,10,0.0,0.0,0.0,7,80
Clustering-TMDB,1670,20,0.0,0.0,0.0,7,80
Clustering-TMDB,1670,40,0.0,0.0,0.0,7,80
Clustering-TMDB,1670,80,0.0,0.0,0.0,7,80
Clustering-TMDB,5207,5,0.0,0.0,0.0,3,80
Clustering-TMDB,5207,10,0.0,0.0,0.0,3,80
Clustering-TMDB,5207,20,0.0,0.0,0.0,3,80
Clustering-TMDB,5207,40,0.0,0.0,0.0,3,80
Clustering-TMDB,5207,80,0.0,0.0,0.0,3,80
Clustering-TMDB,4330,5,0.0,0.0,0.0,8,80
Clustering-TMDB,4330,10,0.0,0.0,0.0,8,80
Clustering-TMDB,4330,20,0.0,0.0,0.0,8,80
Clustering-TMDB,4330,40,0.0,0.0,0.0,8,80
Clustering-TMDB,4330,80,0.0,0.0,0.0,8,80
Clustering-TMDB,1617,5,0.0,0.0,0.0,13,80
Clustering-TMDB,1617,10,0.0,0.0,0.0,13,80
Clustering-TMDB,1617,20,0.0,0.0,0.0,13,80
Clustering-TMDB,1617,40,0.05,0.15384615384615385,0.2679391168221718,13,80
Clustering-TMDB,1617,80,0.0375,0.23076923076923078,0.28328317412897885,13,80
Clustering-TMDB,1098,5,0.0,0.0,0.0,5,80
Clustering-TMDB,1098,10,0.0,0.0,0.0,5,80
Clustering-TMDB,1098,20,0.0,0.0,0.0,5,80
Clustering-TMDB,1098,40,0.0,0.0,0.0,5,80
Clustering-TMDB,1098,80,0.0,0.0,0.0,5,80
Clustering-TMDB,3518,5,0.0,0.0,0.0,56,80
Clustering-TMDB,3518,10,0.0,0.0,0.0,56,80
Clustering-TMDB,3518,20,0.0,0.0,0.0,56,80
Clustering-TMDB,3518,40,0.0,0.0,0.0,56,80
Clustering-TMDB,3518,80,0.0,0.0,0.0,56,80
Clustering-TMDB,3105,5,0.0,0.0,0.0,10,80
Clustering-TMDB,3105,10,0.0,0.0,0.0,10,80
Clustering-TMDB,3105,20,0.0,0.0,0.0,10,80
Clustering-TMDB,3105,40,0.0,0.0,0.0,10,80
Clustering-TMDB,3105,80,0.0,0.0,0.0,10,80
Clustering-TMDB,4638,5,0.0,0.0,0.0,2,59
Clustering-TMDB,4638,10,0.0,0.0,0.0,2,59
Clustering-TMDB,4638,20,0.0,0.0,0.0,2,59
Clustering-TMDB,4638,40,0.0,0.0,0.0,2,59
Clustering-TMDB,4638,80,0.0,0.0,0.0,2,59
Clustering-TMDB,4573,5,0.0,0.0,0.0,21,80
Clustering-TMDB,4573,10,0.0,0.0,0.0,21,80
Clustering-TMDB,4573,20,0.05,0.047619047619047616,0.24465054211822604,21,80
Clustering-TMDB,4573,40,0.025,0.047619047619047616,0.24465054211822604,21,80
Clustering-TMDB,4573,80,0.0375,0.14285714285714285,0.2764016258793125,21,80
Clustering-TMDB,38,5,0.0,0.0,0.0,12,80
Clustering-TMDB,38,10,0.0,0.0,0.0,12,80
Clustering-TMDB,38,20,0.0,0.0,0.0,12,80
Clustering-TMDB,38,40,0.0,0.0,0.0,12,80
Clustering-TMDB,38,80,0.0125,0.08333333333333333,0.15957141566993818,12,80
Clustering-TMDB,1499,5,0.2,0.05,0.43067655807339306,20,80
Clustering-TMDB,1499,10,0.1,0.05,0.43067655807339306,20,80
Clustering-TMDB,1499,20,0.05,0.05,0.43067655807339306,20,80
Clustering-TMDB,1499,40,0.025,0.05,0.43067655807339306,20,80
Clustering-TMDB,1499,80,0.025,0.1,0.362505277871559,20,80
Clustering-TMDB,3649,5,0.0,0.0,0.0,6,80
Clustering-TMDB,3649,10,0.0,0.0,0.0,6,80
Clustering-TMDB,3649,20,0.0,0.0,0.0,6,80
Clustering-TMDB,3649,40,0.0,0.0,0.0,6,80
Clustering-TMDB,3649,80,0.0,0.0,0.0,6,80
Clustering-TMDB,1455,5,0.0,0.0,0.0,9,80
Clustering-TMDB,1455,10,0.0,0.0,0.0,9,80
Clustering-TMDB,1455,20,0.0,0.0,0.0,9,80
Clustering-TMDB,1455,40,0.0,0.0,0.0,9,80
Clustering-TMDB,1455,80,0.0,0.0,0.0,9,80
Clustering-TMDB,2458,5,0.2,0.05,1.0,20,80
Clustering-TMDB,2458,10,0.1,0.05,1.0,20,80
Clustering-TMDB,2458,20,0.05,0.05,1.0,20,80
Clustering-TMDB,2458,40,0.025,0.05,1.0,20,80
Clustering-TMDB,2458,80,0.0375,0.15,0.6358708495864026,20,80
Clustering-TMDB,692,5,0.0,0.0,0.0,103,80
Clustering-TMDB,692,10,0.0,0.0,0.0,103,80
Clustering-TMDB,692,20,0.05,0.009708737864077669,0.23981246656813146,103,80
Clustering-TMDB,692,40,0.025,0.009708737864077669,0.23981246656813146,103,80
Clustering-TMDB,692,80,0.075,0.05825242718446602,0.3279075205647023,103,80
Clustering-TMDB,2197,5,0.0,0.0,0.0,9,80
Clustering-TMDB,2197,10,0.0,0.0,0.0,9,80
Clustering-TMDB,2197,20,0.0,0.0,0.0,9,80
Clustering-TMDB,2197,40,0.0,0.0,0.0,9,80
Clustering-TMDB,2197,80,0.0,0.0,0.0,9,80
Clustering-TMDB,3494,5,0.0,0.0,0.0,6,80
Clustering-TMDB,3494,10,0.0,0.0,0.0,6,80
Clustering-TMDB,3494,20,0.0,0.0,0.0,6,80
Clustering-TMDB,3494,40,0.0,0.0,0.0,6,80
Clustering-TMDB,3494,80,0.0,0.0,0.0,6,80
Clustering-TMDB,707,5,0.0,0.0,0.0,7,80
Clustering-TMDB,707,10,0.0,0.0,0.0,7,80
Clustering-TMDB,707,20,0.0,0.0,0.0,7,80
Clustering-TMDB,707,40,0.0,0.0,0.0,7,80
Clustering-TMDB,707,80,0.0,0.0,0.0,7,80
Clustering-TMDB,1221,5,0.0,0.0,0.0,38,80
Clustering-TMDB,1221,10,0.0,0.0,0.0,38,80
Clustering-TMDB,1221,20,0.05,0.02631578947368421,0.23540891336663824,38,80
Clustering-TMDB,1221,40,0.05,0.05263157894736842,0.26293917076736933,38,80
Clustering-TMDB,1221,80,0.075,0.15789473684210525,0.33562305891010136,38,80
Clustering-TMDB,5963,5,0.0,0.0,0.0,18,80
Clustering-TMDB,5963,10,0.0,0.0,0.0,18,80
Clustering-TMDB,5963,20,0.0,0.0,0.0,18,80
Clustering-TMDB,5963,40,0.0,0.0,0.0,18,80
Clustering-TMDB,5963,80,0.025,0.1111111111111111,0.2011884140874395,18,80
Clustering-TMDB,2452,5,0.0,0.0,0.0,7,80
Clustering-TMDB,2452,10,0.0,0.0,0.0,7,80
Clustering-TMDB,2452,20,0.05,0.14285714285714285,0.23981246656813146,7,80
Clustering-TMDB,2452,40,0.025,0.14285714285714285,0.23981246656813146,7,80
Clustering-TMDB,2452,80,0.025,0.2857142857142857,0.24375354247504552,7,80
Clustering-TMDB,1407,5,0.0,0.0,0.0,23,80
Clustering-TMDB,1407,10,0.0,0.0,0.0,23,80
Clustering-TMDB,1407,20,0.0,0.0,0.0,23,80
Clustering-TMDB,1407,40,0.025,0.043478260869565216,0.18665241123894338,23,80
Clustering-TMDB,1407,80,0.0125,0.043478260869565216,0.18665241123894338,23,80
Clustering-TMDB,4769,5,0.0,0.0,0.0,7,80
Clustering-TMDB,4769,10,0.0,0.0,0.0,7,80
Clustering-TMDB,4769,20,0.0,0.0,0.0,7,80
Clustering-TMDB,4769,40,0.0,0.0,0.0,7,80
Clustering-TMDB,4769,80,0.0125,0.14285714285714285,0.1686130986895011,7,80
Clustering-TMDB,5208,5,0.0,0.0,0.0,11,80
Clustering-TMDB,5208,10,0.0,0.0,0.0,11,80
Clustering-TMDB,5208,20,0.0,0.0,0.0,11,80
Clustering-TMDB,5208,40,0.0,0.0,0.0,11,80
Clustering-TMDB,5208,80,0.0,0.0,0.0,11,80
Clustering-TMDB,4603,5,0.0,0.0,0.0,8,80
Clustering-TMDB,4603,10,0.0,0.0,0.0,8,80
Clustering-TMDB,4603,20,0.0,0.0,0.0,8,80
Clustering-TMDB,4603,40,0.0,0.0,0.0,8,80
Clustering-TMDB,4603,80,0.0125,0.125,0.16794877895704194,8,80
Clustering-TMDB,1894,5,0.0,0.0,0.0,32,80
Clustering-TMDB,1894,10,0.0,0.0,0.0,32,80
Clustering-TMDB,1894,20,0.0,0.0,0.0,32,80
Clustering-TMDB,1894,40,0.0,0.0,0.0,32,80
Clustering-TMDB,1894,80,0.0,0.0,0.0,32,80
Clustering-TMDB,1515,5,0.0,0.0,0.0,5,80
Clustering-TMDB,1515,10,0.0,0.0,0.0,5,80
Clustering-TMDB,1515,20,0.0,0.0,0.0,5,80
Clustering-TMDB,1515,40,0.05,0.4,0.2401678373589448,5,80
Clustering-TMDB,1515,80,0.025,0.4,0.2401678373589448,5,80
Clustering-TMDB,4031,5,0.0,0.0,0.0,6,80
Clustering-TMDB,4031,10,0.0,0.0,0.0,6,80
Clustering-TMDB,4031,20,0.0,0.0,0.0,6,80
Clustering-TMDB,4031,40,0.0,0.0,0.0,6,80
Clustering-TMDB,4031,80,0.0125,0.16666666666666666,0.16730017881017412,6,80
Clustering-TMDB,507,5,0.0,0.0,0.0,6,80
Clustering-TMDB,507,10,0.0,0.0,0.0,6,80
Clustering-TMDB,507,20,0.0,0.0,0.0,6,80
Clustering-TMDB,507,40,0.0,0.0,0.0,6,80
Clustering-TMDB,507,80,0.0,0.0,0.0,6,80
Clustering-TMDB,3756,5,0.0,0.0,0.0,52,80
Clustering-TMDB,3756,10,0.0,0.0,0.0,52,80
Clustering-TMDB,3756,20,0.1,0.038461538461538464,0.29515570005735875,52,80
Clustering-TMDB,3756,40,0.075,0.057692307692307696,0.31975629981127396,52,80
Clustering-TMDB,3756,80,0.05,0.07692307692307693,0.331059802582186,52,80
Clustering-TMDB,1567,5,0.0,0.0,0.0,9,80
Clustering-TMDB,1567,10,0.1,0.1111111111111111,0.31546487678572877,9,80
Clustering-TMDB,1567,20,0.05,0.1111111111111111,0.31546487678572877,9,80
Clustering-TMDB,1567,40,0.025,0.1111111111111111,0.31546487678572877,9,80
Clustering-TMDB,1567,80,0.025,0.2222222222222222,0.29380206669333414,9,80
Clustering-TMDB,3343,5,0.0,0.0,0.0,6,80
Clustering-TMDB,3343,10,0.0,0.0,0.0,6,80
Clustering-TMDB,3343,20,0.0,0.0,0.0,6,80
Clustering-TMDB,3343,40,0.0,0.0,0.0,6,80
Clustering-TMDB,3343,80,0.0,0.0,0.0,6,80
Clustering-TMDB,94,5,0.0,0.0,0.0,4,80
Clustering-TMDB,94,10,0.0,0.0,0.0,4,80
Clustering-TMDB,94,20,0.0,0.0,0.0,4,80
Clustering-TMDB,94,40,0.0,0.0,0.0,4,80
Clustering-TMDB,94,80,0.0,0.0,0.0,4,80
Clustering-TMDB,4648,5,0.0,0.0,0.0,6,80
Clustering-TMDB,4648,10,0.0,0.0,0.0,6,80
Clustering-TMDB,4648,20,0.0,0.0,0.0,6,80
Clustering-TMDB,4648,40,0.025,0.16666666666666666,0.2,6,80
Clustering-TMDB,4648,80,0.0125,0.16666666666666666,0.2,6,80
Clustering-TMDB,2121,5,0.0,0.0,0.0,23,80
Clustering-TMDB,2121,10,0.0,0.0,0.0,23,80
Clustering-TMDB,2121,20,0.1,0.08695652173913043,0.31898256395659413,23,80
Clustering-TMDB,2121,40,0.075,0.13043478260869565,0.334907594606759,23,80
Clustering-TMDB,2121,80,0.075,0.2608695652173913,0.37968723378051816,23,80
Clustering-TMDB,2325,5,0.0,0.0,0.0,1,80
Clustering-TMDB,2325,10,0.0,0.0,0.0,1,80
Clustering-TMDB,2325,20,0.0,0.0,0.0,1,80
Clustering-TMDB,2325,40,0.0,0.0,0.0,1,80
Clustering-TMDB,2325,80,0.0,0.0,0.0,1,80
Clustering-TMDB,5398,5,0.0,0.0,0.0,2,80
Clustering-TMDB,5398,10,0.0,0.0,0.0,2,80
Clustering-TMDB,5398,20,0.0,0.0,0.0,2,80
Clustering-TMDB,5398,40,0.0,0.0,0.0,2,80
Clustering-TMDB,5398,80,0.0,0.0,0.0,2,80
Clustering-TMDB,3890,5,0.0,0.0,0.0,15,80
Clustering-TMDB,3890,10,0.0,0.0,0.0,15,80
Clustering-TMDB,3890,20,0.0,0.0,0.0,15,80
Clustering-TMDB,3890,40,0.0,0.0,0.0,15,80
Clustering-TMDB,3890,80,0.0125,0.06666666666666667,0.16104477175644444,15,80
Clustering-TMDB,3026,5,0.0,0.0,0.0,23,80
Clustering-TMDB,3026,10,0.0,0.0,0.0,23,80
Clustering-TMDB,3026,20,0.05,0.043478260869565216,0.23540891336663824,23,80
Clustering-TMDB,3026,40,0.025,0.043478260869565216,0.23540891336663824,23,80
Clustering-TMDB,3026,80,0.0375,0.13043478260869565,0.26976561121997317,23,80
Clustering-TMDB,1739,5,0.0,0.0,0.0,8,80
Clustering-TMDB,1739,10,0.0,0.0,0.0,8,80
Clustering-TMDB,1739,20,0.0,0.0,0.0,8,80
Clustering-TMDB,1739,40,0.0,0.0,0.0,8,80
Clustering-TMDB,1739,80,0.0125,0.125,0.15909880786929415,8,80
Clustering-TMDB,2308,5,0.0,0.0,0.0,13,80
Clustering-TMDB,2308,10,0.0,0.0,0.0,13,80
Clustering-TMDB,2308,20,0.0,0.0,0.0,13,80
Clustering-TMDB,2308,40,0.0,0.0,0.0,13,80
Clustering-TMDB,2308,80,0.0,0.0,0.0,13,80
Clustering-TMDB,1700,5,0.0,0.0,0.0,1,80
Clustering-TMDB,1700,10,0.0,0.0,0.0,1,80
Clustering-TMDB,1700,20,0.0,0.0,0.0,1,80
Clustering-TMDB,1700,40,0.0,0.0,0.0,1,80
Clustering-TMDB,1700,80,0.0,0.0,0.0,1,80
Clustering-TMDB,5580,5,0.0,0.0,0.0,46,80
Clustering-TMDB,5580,10,0.0,0.0,0.0,46,80
Clustering-TMDB,5580,20,0.05,0.021739130434782608,0.25,46,80
Clustering-TMDB,5580,40,0.025,0.021739130434782608,0.25,46,80
Clustering-TMDB,5580,80,0.0125,0.021739130434782608,0.25,46,80
Clustering-TMDB,2382,5,0.0,0.0,0.0,7,80
Clustering-TMDB,2382,10,0.0,0.0,0.0,7,80
Clustering-TMDB,2382,20,0.0,0.0,0.0,7,80
Clustering-TMDB,2382,40,0.0,0.0,0.0,7,80
Clustering-TMDB,2382,80,0.0,0.0,0.0,7,80
Clustering-TMDB,3875,5,0.0,0.0,0.0,2,80
Clustering-TMDB,3875,10,0.0,0.0,0.0,2,80
Clustering-TMDB,3875,20,0.0,0.0,0.0,2,80
Clustering-TMDB,3875,40,0.0,0.0,0.0,2,80
Clustering-TMDB,3875,80,0.0,0.0,0.0,2,80
Clustering-TMDB,784,5,0.0,0.0,0.0,5,80
Clustering-TMDB,784,10,0.0,0.0,0.0,5,80
Clustering-TMDB,784,20,0.0,0.0,0.0,5,80
Clustering-TMDB,784,40,0.0,0.0,0.0,5,80
Clustering-TMDB,784,80,0.0,0.0,0.0,5,80
Clustering-TMDB,536,5,0.0,0.0,0.0,23,80
Clustering-TMDB,536,10,0.0,0.0,0.0,23,80
Clustering-TMDB,536,20,0.0,0.0,0.0,23,80
Clustering-TMDB,536,40,0.025,0.043478260869565216,0.20584683246043448,23,80
Clustering-TMDB,536,80,0.025,0.08695652173913043,0.2322702875926864,23,80
Clustering-TMDB,4148,5,0.0,0.0,0.0,13,80
Clustering-TMDB,4148,10,0.0,0.0,0.0,13,80
Clustering-TMDB,4148,20,0.0,0.0,0.0,13,80
Clustering-TMDB,4148,40,0.025,0.07692307692307693,0.18790182470910757,13,80
Clustering-TMDB,4148,80,0.0125,0.07692307692307693,0.18790182470910757,13,80
Clustering-TMDB,1781,5,0.0,0.0,0.0,7,80
Clustering-TMDB,1781,10,0.0,0.0,0.0,7,80
Clustering-TMDB,1781,20,0.0,0.0,0.0,7,80
Clustering-TMDB,1781,40,0.0,0.0,0.0,7,80
Clustering-TMDB,1781,80,0.0,0.0,0.0,7,80
Clustering-TMDB,5834,5,0.0,0.0,0.0,1,80
Clustering-TMDB,5834,10,0.0,0.0,0.0,1,80
Clustering-TMDB,5834,20,0.0,0.0,0.0,1,80
Clustering-TMDB,5834,40,0.0,0.0,0.0,1,80
Clustering-TMDB,5834,80,0.0,0.0,0.0,1,80
Clustering-TMDB,1195,5,0.2,0.1,0.38685280723454163,10,55
Clustering-TMDB,1195,10,0.1,0.1,0.38685280723454163,10,55
Clustering-TMDB,1195,20,0.05,0.1,0.38685280723454163,10,55
Clustering-TMDB,1195,40,0.025,0.1,0.38685280723454163,10,55
Clustering-TMDB,1195,80,0.0125,0.1,0.38685280723454163,10,55
Clustering-TMDB,3608,5,0.0,0.0,0.0,12,80
Clustering-TMDB,3608,10,0.1,0.08333333333333333,0.31546487678572877,12,80
Clustering-TMDB,3608,20,0.05,0.08333333333333333,0.31546487678572877,12,80
Clustering-TMDB,3608,40,0.025,0.08333333333333333,0.31546487678572877,12,80
Clustering-TMDB,3608,80,0.0125,0.08333333333333333,0.31546487678572877,12,80
Clustering-TMDB,5786,5,0.0,0.0,0.0,32,80
Clustering-TMDB,5786,10,0.0,0.0,0.0,32,80
Clustering-TMDB,5786,20,0.0,0.0,0.0,32,80
Clustering-TMDB,5786,40,0.0,0.0,0.0,32,80
Clustering-TMDB,5786,80,0.0,0.0,0.0,32,80
Clustering-TMDB,1596,5,0.0,0.0,0.0,6,63
Clustering-TMDB,1596,10,0.0,0.0,0.0,6,63
Clustering-TMDB,1596,20,0.0,0.0,0.0,6,63
Clustering-TMDB,1596,40,0.0,0.0,0.0,6,63
Clustering-TMDB,1596,80,0.0,0.0,0.0,6,63
Clustering-TMDB,1738,5,0.0,0.0,0.0,8,80
Clustering-TMDB,1738,10,0.0,0.0,0.0,8,80
Clustering-TMDB,1738,20,0.0,0.0,0.0,8,80
Clustering-TMDB,1738,40,0.0,0.0,0.0,8,80
Clustering-TMDB,1738,80,0.0,0.0,0.0,8,80
Clustering-TMDB,1534,5,0.0,0.0,0.0,2,80
Clustering-TMDB,1534,10,0.0,0.0,0.0,2,80
Clustering-TMDB,1534,20,0.0,0.0,0.0,2,80
Clustering-TMDB,1534,40,0.0,0.0,0.0,2,80
Clustering-TMDB,1534,80,0.0,0.0,0.0,2,80
Clustering-TMDB,5524,5,0.0,0.0,0.0,28,80
Clustering-TMDB,5524,10,0.0,0.0,0.0,28,80
Clustering-TMDB,5524,20,0.0,0.0,0.0,28,80
Clustering-TMDB,5524,40,0.0,0.0,0.0,28,80
Clustering-TMDB,5524,80,0.025,0.07142857142857142,0.19453835955490473,28,80
Clustering-TMDB,4056,5,0.0,0.0,0.0,1,64
Clustering-TMDB,4056,10,0.0,0.0,0.0,1,64
Clustering-TMDB,4056,20,0.0,0.0,0.0,1,64
Clustering-TMDB,4056,40,0.0,0.0,0.0,1,64
Clustering-TMDB,4056,80,0.0,0.0,0.0,1,64
Clustering-TMDB,5412,5,0.0,0.0,0.0,46,80
Clustering-TMDB,5412,10,0.0,0.0,0.0,46,80
Clustering-TMDB,5412,20,0.05,0.021739130434782608,0.27023815442731974,46,80
Clustering-TMDB,5412,40,0.025,0.021739130434782608,0.27023815442731974,46,80
Clustering-TMDB,5412,80,0.0125,0.021739130434782608,0.27023815442731974,46,80
Clustering-TMDB,264,5,0.0,0.0,0.0,15,79
Clustering-TMDB,264,10,0.0,0.0,0.0,15,79
Clustering-TMDB,264,20,0.0,0.0,0.0,15,79
Clustering-TMDB,264,40,0.05,0.13333333333333333,0.23735727661592082,15,79
Clustering-TMDB,264,80,0.025,0.13333333333333333,0.23735727661592082,15,79
Clustering-TMDB,626,5,0.0,0.0,0.0,9,52
Clustering-TMDB,626,10,0.0,0.0,0.0,9,52
Clustering-TMDB,626,20,0.0,0.0,0.0,9,52
Clustering-TMDB,626,40,0.0,0.0,0.0,9,52
Clustering-TMDB,626,80,0.0,0.0,0.0,9,52
Clustering-TMDB,3206,5,0.0,0.0,0.0,7,80
Clustering-TMDB,3206,10,0.0,0.0,0.0,7,80
Clustering-TMDB,3206,20,0.0,0.0,0.0,7,80
Clustering-TMDB,3206,40,0.0,0.0,0.0,7,80
Clustering-TMDB,3206,80,0.0,0.0,0.0,7,80
Clustering-TMDB,4907,5,0.0,0.0,0.0,24,80
Clustering-TMDB,4907,10,0.0,0.0,0.0,24,80
Clustering-TMDB,4907,20,0.0,0.0,0.0,24,80
Clustering-TMDB,4907,40,0.025,0.041666666666666664,0.20584683246043448,24,80
Clustering-TMDB,4907,80,0.0375,0.125,0.25615294046164255,24,80
Clustering-TMDB,178,5,0.0,0.0,0.0,16,80
Clustering-TMDB,178,10,0.0,0.0,0.0,16,80
Clustering-TMDB,178,20,0.0,0.0,0.0,16,80
Clustering-TMDB,178,40,0.0,0.0,0.0,16,80
Clustering-TMDB,178,80,0.0125,0.0625,0.16260831227163416,16,80
Clustering-TMDB,1173,5,0.0,0.0,0.0,23,80
Clustering-TMDB,1173,10,0.0,0.0,0.0,23,80
Clustering-TMDB,1173,20,0.05,0.043478260869565216,0.23540891336663824,23,80
Clustering-TMDB,1173,40,0.05,0.08695652173913043,0.2818347856967185,23,80
Clustering-TMDB,1173,80,0.025,0.08695652173913043,0.2818347856967185,23,80
Clustering-TMDB,2943,5,0.0,0.0,0.0,24,80
Clustering-TMDB,2943,10,0.1,0.041666666666666664,0.3333333333333333,24,80
Clustering-TMDB,2943,20,0.05,0.041666666666666664,0.3333333333333333,24,80
Clustering-TMDB,2943,40,0.025,0.041666666666666664,0.3333333333333333,24,80
Clustering-TMDB,2943,80,0.05,0.16666666666666666,0.3223997584897583,24,80
Clustering-TMDB,5171,5,0.0,0.0,0.0,6,80
Clustering-TMDB,5171,10,0.0,0.0,0.0,6,80
Clustering-TMDB,5171,20,0.0,0.0,0.0,6,80
Clustering-TMDB,5171,40,0.0,0.0,0.0,6,80
Clustering-TMDB,5171,80,0.0,0.0,0.0,6,80
Clustering-TMDB,2828,5,0.0,0.0,0.0,7,80
Clustering-TMDB,2828,10,0.0,0.0,0.0,7,80
Clustering-TMDB,2828,20,0.05,0.14285714285714285,0.23981246656813146,7,80
Clustering-TMDB,2828,40,0.025,0.14285714285714285,0.23981246656813146,7,80
Clustering-TMDB,2828,80,0.0125,0.14285714285714285,0.23981246656813146,7,80
Clustering-TMDB,157,5,0.0,0.0,0.0,49,80
Clustering-TMDB,157,10,0.0,0.0,0.0,49,80
Clustering-TMDB,157,20,0.05,0.02040816326530612,0.2559580248098155,49,80
Clustering-TMDB,157,40,0.075,0.061224489795918366,0.31029974754096507,49,80
Clustering-TMDB,157,80,0.05,0.08163265306122448,0.32477053185049165,49,80
Clustering-TMDB,3621,5,0.2,0.03333333333333333,0.38685280723454163,30,80
Clustering-TMDB,3621,10,0.1,0.03333333333333333,0.38685280723454163,30,80
Clustering-TMDB,3621,20,0.1,0.06666666666666667,0.37906661463529034,30,80
Clustering-TMDB,3621,40,0.1,0.13333333333333333,0.40223849568022085,30,80
Clustering-TMDB,3621,80,0.0625,0.16666666666666666,0.41158648341573223,30,80
Clustering-TMDB,2144,5,0.0,0.0,0.0,10,80
Clustering-TMDB,2144,10,0.0,0.0,0.0,10,80
Clustering-TMDB,2144,20,0.0,0.0,0.0,10,80
Clustering-TMDB,2144,40,0.0,0.0,0.0,10,80
Clustering-TMDB,2144,80,0.0,0.0,0.0,10,80
Clustering-TMDB,1544,5,0.0,0.0,0.0,23,80
Clustering-TMDB,1544,10,0.1,0.043478260869565216,0.3333333333333333,23,80
Clustering-TMDB,1544,20,0.1,0.08695652173913043,0.3462512994544803,23,80
Clustering-TMDB,1544,40,0.075,0.13043478260869565,0.37023997125591374,23,80
Clustering-TMDB,1544,80,0.0625,0.21739130434782608,0.3770023377364253,23,80
